East,East Midlands,London,North East,North West,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber,Total,Description,log_East,log_East_Midlands,log_London,log_North_East,log_North_West,log_Scotland,log_South_East,log_South_West,log_Wales,log_West_Midlands,log_Yorkshire_and_The_Humber,log_Total,%Total,%Total North West,%Total London,LQ North West,LQ London,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,MainIndustry,MainActivity,SubActivity,Id
1250,1000,600,500,1500,500,2500,3000,1250,400,1750,14250, Manufacture of perfumes and toilet preparations,10.287712379549449,9.965784284662087,9.228818690495881,8.965784284662087,10.550746785383243,8.965784284662087,11.287712379549449,11.550746785383243,10.287712379549449,8.643856189774725,10.77313920671969,13.798674298826828,0.0004995950650525364,0.0004785017154286498,0.00012265373623722867,0.9577791073223102,0.24550630063635767,52,10,2,2,8,2,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products","Perfumes, toilet preparations",2042
900,450,700,1000,3000,2000,2250,200,600,500,800,12400, Manufacture of other chemical products n.e.c.,9.813781191217037,8.813781191217037,9.451211111832329,9.965784284662087,11.550746785383243,10.965784284662087,11.1357092861044,7.643856189774724,9.228818690495881,8.965784284662087,9.643856189774725,13.5980525001616,0.0004347353548527334,0.0009570034308572996,0.00014309602561010011,2.2013471418295034,0.32915663290963276,53,1,3,4,1,7,7,2,2,2,2,4,5,5,6,5,5,0,1,2,4,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products",Other chemical products nec,2059
1000,350,450,30,400,600,1500,150,600,150,350,5580, Manufacture of basic pharmaceutical products,9.965784284662087,8.451211111832329,8.813781191217037,4.906890595608519,8.643856189774725,9.228818690495881,10.550746785383243,7.22881869049588,9.228818690495881,7.22881869049588,8.451211111832329,12.44604940671655,0.00019563090968373003,0.00012760045744763995,9.199030217792151e-05,0.6522510049865196,0.47022376129947546,54,14,1,9,2,1,1,2,2,2,2,4,5,5,6,5,5,0,1,2,4,"Manufacture coke, petroleum, chemicals, pharmaceuticals",Basic pharmaceutical products,Basic pharmaceutical products,2110
3500,1750,1500,2250,6000,2500,4000,2250,1750,40,3500,29040, Manufacture of pharmaceutical preparations,11.77313920671969,10.77313920671969,10.550746785383243,11.1357092861044,12.550746785383243,11.287712379549449,11.965784284662087,11.1357092861044,10.77313920671969,5.321928094887363,11.77313920671969,14.825753832883112,0.0010181221536228531,0.0019140068617145992,0.0003066343405930717,1.8799383304880055,0.3011763760389202,55,14,1,9,2,1,1,2,2,2,2,4,5,5,6,5,5,0,1,2,4,"Manufacture coke, petroleum, chemicals, pharmaceuticals",Basic pharmaceutical products,Pharmaceutical preparations,2120
15,300,0,0,800,800,0,1000,20,1750,45,4730, Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,3.9068905956085187,8.228818690495881,-inf,-inf,9.643856189774725,9.643856189774725,-inf,9.965784284662087,4.321928094887363,10.77313920671969,5.491853096329675,12.207624468226758,0.00016583050229463137,0.0002552009148952799,0.0,1.538926261236693,0.0,56,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,2,4,All other Manufacturing,Rubber and plastic products,"Rubber tyres, tubes, retreading",2211
1500,2000,400,700,2500,1000,1250,1750,700,1500,1000,14300, Manufacture of other rubber products,10.550746785383243,10.965784284662087,8.643856189774725,9.451211111832329,11.287712379549449,9.965784284662087,10.287712379549449,10.77313920671969,9.451211111832329,10.550746785383243,9.965784284662087,13.803727526553114,0.0005013480301930716,0.0007975028590477497,8.176915749148579e-05,1.5907170488744664,0.16309859133184604,57,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,All other Manufacturing,Rubber and plastic products,Other rubber,2219
1500,5000,1500,1750,4000,1750,1750,2250,600,2250,2500,24850," Manufacture of plastic plates, sheets, tubes and profiles",10.550746785383243,12.287712379549449,10.550746785383243,10.77313920671969,11.965784284662087,10.77313920671969,10.77313920671969,11.1357092861044,9.228818690495881,11.1357092861044,11.287712379549449,14.60095823133701,0.000871223674846002,0.0012760045744763995,0.0003066343405930717,1.4646119146176173,0.3519582277734505,58,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,All other Manufacturing,Rubber and plastic products,"Plastic plates, sheets, tubes etc",2221
4000,3500,700,1250,3000,700,1750,1500,1250,1750,2500,21900, Manufacture of plastic packing goods,11.965784284662087,11.77313920671969,9.451211111832329,10.287712379549449,11.550746785383243,9.451211111832329,10.77313920671969,10.550746785383243,10.287712379549449,10.77313920671969,11.287712379549449,14.418643249375899,0.0007677987315544243,0.0009570034308572996,0.00014309602561010011,1.2464248656934174,0.18637179214974642,59,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,All other Manufacturing,Rubber and plastic products,Plastic packing goods,2222
4000,5000,1750,1250,6000,1750,2250,3000,2500,5000,6000,38500, Manufacture of builders� ware of plastic,11.965784284662087,12.287712379549449,10.77313920671969,10.287712379549449,12.550746785383243,10.77313920671969,11.1357092861044,11.550746785383243,11.287712379549449,12.287712379549449,12.550746785383243,15.232570825356989,0.0013497831582121157,0.0019140068617145992,0.0003577400640252503,1.4180106264252386,0.2650352109142498,60,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,All other Manufacturing,Rubber and plastic products,Builders' ware of plastic,2223
6000,6000,2250,2250,7000,2500,5000,3500,2500,7000,4500,48500, Manufacture of other plastic products,12.550746785383243,12.550746785383243,11.1357092861044,11.1357092861044,12.77313920671969,11.287712379549449,12.287712379549449,11.77313920671969,11.287712379549449,12.77313920671969,12.1357092861044,15.565697126849214,0.0017003761863191589,0.002233008005333699,0.00045995151088960753,1.3132435182872915,0.2704998544382549,61,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,All other Manufacturing,Rubber and plastic products,Other plastic,2229
30,0,0,0,400,0,0,0,0,0,500,930, Manufacture of flat glass,4.906890595608519,-inf,-inf,-inf,8.643856189774725,-inf,-inf,-inf,-inf,-inf,8.965784284662087,9.861086905995395,3.2605151613955e-05,0.00012760045744763995,0.0,3.9135060299191173,0.0,62,5,4,3,1,7,7,2,2,6,7,2,6,6,2,0,5,0,1,2,4,All other Manufacturing,Glass products,Flat glass manufacture,2311
1000,1000,1000,450,1250,800,1000,250,900,1000,1250,9900, Shaping and processing of flat glass,9.965784284662087,9.965784284662087,9.965784284662087,8.813781191217037,10.287712379549449,9.643856189774725,9.965784284662087,7.965784284662087,9.813781191217037,9.965784284662087,10.287712379549449,13.273212809854334,0.00034708709782597263,0.00039875142952387483,0.00020442289372871446,1.1488512019648924,0.5889671353649996,63,5,4,3,1,7,7,2,2,6,7,2,6,6,2,0,5,0,1,2,4,All other Manufacturing,Glass products,"Flat glass shaping, processing",2312
350,900,20,200,300,35,900,175,35,1000,600,4515," Manufacture of bricks, tiles and construction products, in baked clay",8.451211111832329,9.813781191217037,4.321928094887363,7.643856189774724,8.228818690495881,5.129283016944966,9.813781191217037,7.451211111832329,5.129283016944966,9.965784284662087,9.228818690495881,12.140510272368221,0.00015829275219032994,9.570034308572996e-05,4.088457874574289e-06,0.6045781740572722,0.025828459092418585,64,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,All other Manufacturing,Other non-metallic mineral products,"Bricks, tiles etc in baked clay",2332
20,800,150,15,100,50,350,25,15,4000,15,5540, Manufacture of ceramic household and ornamental articles,4.321928094887363,9.643856189774725,7.22881869049588,3.9068905956085187,6.643856189774724,5.643856189774724,8.451211111832329,4.643856189774724,3.9068905956085187,11.965784284662087,3.9068905956085187,12.43567026093655,0.00019422853757130186,3.1900114361909987e-05,3.066343405930717e-05,0.16424009963108208,0.15787295956985997,65,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,All other Manufacturing,Porcelain and ceramic products,"Ceramic household, ornamental",2341
50,700,0,30,300,200,50,10,300,20,150,1810, Manufacture of cement,5.643856189774724,9.451211111832329,-inf,4.906890595608519,8.228818690495881,7.643856189774724,5.643856189774724,3.321928094887362,8.228818690495881,4.321928094887363,7.22881869049588,10.821773981970567,6.34573380873748e-05,9.570034308572996e-05,0.0,1.5081052242367867,0.0,66,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,All other Manufacturing,Other non-metallic mineral products,Cement,2351
1500,3000,150,300,900,1250,1250,900,400,1500,2500,13650, Manufacture of concrete products for construction purposes,10.550746785383243,11.550746785383243,7.22881869049588,8.228818690495881,9.813781191217037,10.287712379549449,10.287712379549449,9.813781191217037,8.643856189774725,10.550746785383243,11.287712379549449,13.736613330694578,0.0004785594833661138,0.0002871010292571899,3.066343405930717e-05,0.5999275727183702,0.06407444659465379,67,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,All other Manufacturing,"Concrete, cement and plaster",Concrete products for construction,2361
400,800,300,500,400,400,700,300,225,1000,700,5725, Manufacture of ready-mixed concrete,8.643856189774725,9.643856189774725,8.228818690495881,8.965784284662087,8.643856189774725,8.643856189774725,9.451211111832329,8.228818690495881,7.813781191217037,9.965784284662087,9.451211111832329,12.483059977871669,0.00020071450859128216,0.00012760045744763995,6.132686811861434e-05,0.6357311105370793,0.30554277590114387,68,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,All other Manufacturing,"Concrete, cement and plaster",Ready-mixed concrete,2363
600,450,350,225,1250,150,900,10,900,450,600,5885, Manufacture of other non-metallic mineral products n.e.c.,9.228818690495881,8.813781191217037,8.451211111832329,7.813781191217037,10.287712379549449,7.22881869049588,9.813781191217037,3.321928094887362,9.813781191217037,8.813781191217037,9.228818690495881,12.522826699925806,0.00020632399704099483,0.00039875142952387483,7.154801280505006e-05,1.9326468818100995,0.34677504231771,69,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,All other Manufacturing,Other non-metallic mineral products,Non-metallic mineral nec,2399
300,500,50,1500,900,400,300,350,8000,1750,8000,22050, Manufacture of basic iron and steel and of ferro-alloys,8.228818690495881,8.965784284662087,5.643856189774724,10.550746785383243,9.813781191217037,8.643856189774725,8.228818690495881,8.451211111832329,12.965784284662087,10.77313920671969,12.965784284662087,14.428491035332245,0.00077305762697603,0.0002871010292571899,1.0221144686435724e-05,0.3713837354923244,0.01322171120207142,70,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Basic metals,"Iron, steel, ferro-alloys",2410
150,100,0,0,75,0,45,100,0,700,500,1670, Copper production,7.22881869049588,6.643856189774724,-inf,-inf,6.22881869049588,-inf,5.491853096329675,6.643856189774724,-inf,9.451211111832329,8.965784284662087,10.705632387361415,5.854903569387619e-05,2.392508577143249e-05,0.0,0.4086333017767342,0.0,71,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Basic metals,Copper,2444
4500,5000,1500,3000,5000,5000,4500,3500,3500,7000,8000,50500, Manufacture of metal structures and parts of structures,12.1357092861044,12.287712379549449,10.550746785383243,11.550746785383243,12.287712379549449,12.287712379549449,12.1357092861044,11.77313920671969,11.77313920671969,12.77313920671969,12.965784284662087,15.623995767413883,0.0017704947919405674,0.0015950057180954993,0.0003066343405930717,0.9008813385704899,0.17319132594396522,72,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Other fabricated metal products,"Metal structures, parts of",2511
2250,1250,1000,900,2250,800,2000,1500,1250,2250,2000,17450, Manufacture of doors and windows of metal,11.1357092861044,10.287712379549449,9.965784284662087,9.813781191217037,11.1357092861044,9.643856189774725,10.965784284662087,10.550746785383243,10.287712379549449,11.1357092861044,10.965784284662087,14.090939415984376,0.0006117848340467902,0.0007177525731429747,0.00020442289372871446,1.173210797651254,0.3341418131870198,73,5,4,3,1,7,7,2,2,2,7,4,6,6,6,5,2,0,1,2,4,All other Manufacturing,Other fabricated metal products,"Doors, windows",2512
50,700,25,300,600,150,75,250,500,1500,800,4950, Manufacture of central heating radiators and boilers,5.643856189774724,9.451211111832329,4.643856189774724,8.228818690495881,9.228818690495881,7.22881869049588,6.22881869049588,7.965784284662087,8.965784284662087,10.550746785383243,9.643856189774725,12.273212809854334,0.00017354354891298631,0.00019140068617145992,5.110572343217862e-06,1.1028971538862966,0.02944835676824998,74,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,All other Manufacturing,Other fabricated metal products,"Central heating radiators, boilers",2521
900,1250,125,2000,1250,500,1250,700,225,9000,2500,19700," Forging, pressing, stamping and roll-forming of metal; powder metallurgy",9.813781191217037,10.287712379549449,6.965784284662087,10.965784284662087,10.287712379549449,8.965784284662087,10.287712379549449,9.451211111832329,7.813781191217037,13.1357092861044,11.287712379549449,14.2659080092311,0.0006906682653708749,0.00039875142952387483,2.5552861716089308e-05,0.577341466977281,0.03699730101594857,75,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Other fabricated metal products,"Forging, pressing, roll-forming etc",2550
1500,2500,600,900,2250,1250,2000,1500,1250,6000,2000,21750, Treatment and coating of metals,10.550746785383243,11.287712379549449,9.228818690495881,9.813781191217037,11.1357092861044,10.287712379549449,10.965784284662087,10.550746785383243,10.287712379549449,12.550746785383243,10.965784284662087,14.408727780510816,0.0007625398361328187,0.0007177525731429747,0.00012265373623722867,0.9412656744374428,0.1608489555893378,76,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,All other Manufacturing,Other fabricated metal products,Treatment and coating of metals,2561
9000,11000,3500,5000,13000,8000,14000,10000,5000,14000,9000,101500, Machining,13.1357092861044,13.425215903299383,11.77313920671969,12.287712379549449,13.66622400280318,12.965784284662087,13.77313920671969,13.287712379549449,12.287712379549449,13.77313920671969,13.1357092861044,16.631120201847263,0.003558519235286487,0.004147014867048299,0.0007154801280505007,1.1653765493035009,0.20106119448667228,77,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Other fabricated metal products,Machining,2562
450,1250,100,40,900,300,350,100,1000,300,600,5390, Manufacture of light metal packaging,8.813781191217037,10.287712379549449,6.643856189774724,5.321928094887363,9.813781191217037,8.228818690495881,8.451211111832329,6.643856189774724,9.965784284662087,8.228818690495881,9.228818690495881,12.396069557639867,0.00018896964214969622,0.0002871010292571899,2.0442289372871448e-05,1.5192970997413269,0.10817763710785706,78,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,All other Manufacturing,Other fabricated metal products,Light metal packaging,2592
2500,4000,1000,1750,3000,1750,3000,2500,2000,6000,3500,31000, Manufacture of other fabricated metal products n.e.c.,11.287712379549449,11.965784284662087,9.965784284662087,10.77313920671969,11.550746785383243,10.77313920671969,11.550746785383243,11.287712379549449,10.965784284662087,12.550746785383243,11.77313920671969,14.919980595048962,0.0010868383871318334,0.0009570034308572996,0.00020442289372871446,0.8805388567318014,0.18808950451979017,79,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,All other Manufacturing,Other fabricated metal products,Other fabricated metal products nec,2599
2250,1250,300,700,1750,2500,1500,900,900,450,500,13000, Manufacture of electronic components,11.1357092861044,10.287712379549449,8.228818690495881,9.451211111832329,10.77313920671969,11.287712379549449,10.550746785383243,9.813781191217037,9.813781191217037,8.813781191217037,8.965784284662087,13.66622400280318,0.000455770936539156,0.0005582520013334248,6.132686811861434e-05,1.224852127633339,0.13455633784877297,80,2,9,1,8,2,2,0,1,2,2,4,5,5,6,5,2,0,1,2,4,"Manufacture computer, electronic, light electrical","Computer, electronic, optical",Electronic components,2611
1750,1500,175,350,250,1500,900,1250,400,600,250,8925, Manufacture of loaded electronic boards,10.77313920671969,10.550746785383243,7.451211111832329,8.451211111832329,7.965784284662087,10.550746785383243,9.813781191217037,10.287712379549449,8.643856189774725,9.228818690495881,7.965784284662087,13.123636453803824,0.0003129042775855359,7.975028590477497e-05,3.577400640252503e-05,0.2548711910241442,0.11432891451202933,81,2,9,1,8,2,2,0,1,6,7,2,6,6,2,5,5,0,1,2,4,"Manufacture computer, electronic, light electrical","Computer, electronic, optical",Loaded electronic boards,2612
1250,700,500,225,450,500,1250,900,25,700,450,6950, Manufacture of computers and peripheral equipment,10.287712379549449,9.451211111832329,8.965784284662087,7.813781191217037,8.813781191217037,8.965784284662087,10.287712379549449,9.813781191217037,4.643856189774724,9.451211111832329,8.813781191217037,12.762797262498232,0.00024366215453439492,0.00014355051462859494,0.00010221144686435723,0.5891375084608456,0.4194801899362227,82,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,"Manufacture computer, electronic, light electrical","Computer, electronic, optical","Computers, peripheral equipment",2620
1250,1250,500,350,1750,450,3500,700,1250,1000,1500,13500, Manufacture of communication equipment,10.287712379549449,10.287712379549449,8.965784284662087,8.451211111832329,10.77313920671969,8.813781191217037,11.77313920671969,9.451211111832329,10.287712379549449,9.965784284662087,10.550746785383243,13.720671786825555,0.00047330058794450814,0.0005582520013334248,0.00010221144686435723,1.1794872340172895,0.21595461630049984,83,14,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,"Manufacture computer, electronic, light electrical","Computer, electronic, optical",Communication equipment,2630
600,350,300,75,175,500,1250,350,25,175,600,4400, Manufacture of consumer electronics,9.228818690495881,8.451211111832329,8.228818690495881,6.22881869049588,7.451211111832329,8.965784284662087,10.287712379549449,8.451211111832329,4.643856189774724,7.451211111832329,9.228818690495881,12.103287808412022,0.00015426093236709895,5.5825200133342477e-05,6.132686811861434e-05,0.3618881286189411,0.3975528163713747,84,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,"Manufacture computer, electronic, light electrical","Computer, electronic, optical",Consumer electronics,2640
