"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"1428","3513","3513",1,"Electricity distribution","Electricity distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",387
"1429","4321","3513",0.903910402416802,"Electrical installation","Electricity distribution","Specialised activities","Electricity, gas, steam, air con","Construction (including development of real estate)","Utilities, sewerage, waste and recycling",18
"1430","7820","3030",0.00153111296989892,"Temporary employment agencies","Air, spacecraft and related m/c","Employment activities","Other transport equipment","Business services","Manufacture machinery, vehicle, transport",13
"1431","3030","3030",1,"Air, spacecraft and related m/c","Air, spacecraft and related m/c","Other transport equipment","Other transport equipment","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",385
"1432","2651","3030",0.985196271048766,"Measuring, testing appliances","Air, spacecraft and related m/c","Computer, electronic, optical","Other transport equipment","Manufacture computer, electronic, light electrical","Manufacture machinery, vehicle, transport",48
"1433","8610","8621",0.57694285667276,"Hospital activities","General medical practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",218
"1434","8520","8621",-0.352394170308584,"Primary","General medical practices","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",33
"1435","4711","8621",-0.386809529702359,"Food, beverages, tobacco mainly","General medical practices","Non specialised retail stores","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",24
"1436","7820","8621",-0.219343255967104,"Temporary employment agencies","General medical practices","Employment activities","Human health activities","Business services","Government administrative functions, Education, Health",20
"1437","8542","8621",0.145590686055749,"Tertiary","General medical practices","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",14
"1438","4771","8621",-0.15574506978157,"Clothing","General medical practices","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",10
"1439","8690","8621",0.654196861809953,"Other","General medical practices","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",66
"1440","8531","8621",-0.197609884639121,"General secondary","General medical practices","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"1441","8899","8621",0.126023652726005,"Other","General medical practices","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",13
"1442","8810","8621",-0.0330579590799612,"Elderly, disabled","General medical practices","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
