"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"3702","8520","9001",0.188795744532427,"Primary","Performing arts","Education","Creative, arts and entertainment","Government administrative functions, Education, Health","Other Service activities",16
"3703","9001","9001",1,"Performing arts","Performing arts","Creative, arts and entertainment","Creative, arts and entertainment","Other Service activities","Other Service activities",79
"3704","4120","4334",0.889818998692108,"Residential, non-residential buildings","Painting, glazing","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",15
"3705","4334","4334",1,"Painting, glazing","Painting, glazing","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",77
"3706","4753","4753",1,"Carpets, rugs, wall/floor coverings","Carpets, rugs, wall/floor coverings","Specialised retail - household","Specialised retail - household","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",75
"3707","5610","1085",-0.0869101141766666,"Restaurants, mobile food service","Prepared meals and dishes","Food, beverage service","Food products - other","Other Service activities","Manufacture food, drink, tobacco",10
"3708","7820","1085",0.643094115592806,"Temporary employment agencies","Prepared meals and dishes","Employment activities","Food products - other","Business services","Manufacture food, drink, tobacco",80
"3709","7022","1085",0.487590240817832,"Business, other management","Prepared meals and dishes","Head offices; mgment consultancy","Food products - other","Business services","Manufacture food, drink, tobacco",10
"3710","1071","1085",0.87015568068897,"Bread; pastry goods, cakes","Prepared meals and dishes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3711","1089","1085",0.990672068784214,"Other food products nec","Prepared meals and dishes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",114
"3712","1039","1085",0.994376750575348,"Other fruit, vegetable","Prepared meals and dishes","Food products - fruit, vegetables","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",99
"3713","1085","1085",1,"Prepared meals and dishes","Prepared meals and dishes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",72
"3714","1013","1085",0.954866697896087,"Meat, poultry meat production","Prepared meals and dishes","Food products - meat, fish","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",17
"3715","7820","1013",0.65648722323659,"Temporary employment agencies","Meat, poultry meat production","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",60
"3716","1089","1013",0.985396426007847,"Other food products nec","Meat, poultry meat production","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",52
"3717","1012","1013",0.99203716764869,"Poultry meat processing, preserving","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",50
"3718","1085","1013",0.971867126371597,"Prepared meals and dishes","Meat, poultry meat production","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",16
"3719","1013","1013",1,"Meat, poultry meat production","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",73
"3720","147","1013",0.985496409951757,"Raising of poultry","Meat, poultry meat production","Animal production, hunting","Food products - meat, fish","Agriculture, Forestry, Fishing, Veterinary","Manufacture food, drink, tobacco",10
"3721","4632","1013",0.991772640101811,"Meat, meat products","Meat, poultry meat production","Food, beverages, tobacco wholesale","Food products - meat, fish","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",14
"3722","1072","1013",0.978124697050355,"Rusks, biscuits; preserved pastry","Meat, poultry meat production","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3723","1011","1013",0.98709752372231,"Meat processing, preserving","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3724","210","210",1,"Silviculture, other forestry activities","Silviculture, other forestry activities","Forestry and logging","Forestry and logging","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",73
"3725","7820","1101",0.486040817327816,"Temporary employment agencies","Spirits distilling, rectifying etc","Employment activities","Beverages","Business services","Manufacture food, drink, tobacco",10
"3726","1101","1101",1,"Spirits distilling, rectifying etc","Spirits distilling, rectifying etc","Beverages","Beverages","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",72
"3727","8520","9104",-0.0278623362477169,"Primary","Botanical/zoo gardens/reserves","Education","Libraries, archives, museums","Government administrative functions, Education, Health","Other Service activities",10
"3728","9499","9104",0.94744029635325,"Other nec","Botanical/zoo gardens/reserves","Membership organisations activities","Libraries, archives, museums","Other Service activities","Other Service activities",10
"3729","9104","9104",1,"Botanical/zoo gardens/reserves","Botanical/zoo gardens/reserves","Libraries, archives, museums","Libraries, archives, museums","Other Service activities","Other Service activities",72
"3730","8520","9319",0.183741763710864,"Primary","Other sports activities","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",31
"3731","4711","9319",0.139402631524809,"Food, beverages, tobacco mainly","Other sports activities","Non specialised retail stores","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",12
"3732","8532","9319",0.782449339142237,"Technical, vocational secondary","Other sports activities","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",10
"3733","9311","9319",0.847105839395193,"Operation of sports facilities","Other sports activities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",10
"3734","9312","9319",0.965719854090874,"Activities of sport clubs","Other sports activities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",42
"3735","9319","9319",1,"Other sports activities","Other sports activities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",70
"3736","8551","9319",0.994895596422801,"Sports, recreation education","Other sports activities","Sports, recreation education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",11
