"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"411","8810","6419",-0.770730877689852,"Elderly, disabled","Other monetary intermediation","Non residential social work","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",22
"412","4931","6419",-0.416484000582139,"Urban/suburban passenger transport","Other monetary intermediation","Land, pipeline transport","Financial, insurance, pension","Transportation and Storage","Business services",20
"413","8531","6419",-0.785537376541996,"General secondary","Other monetary intermediation","Education","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",23
"414","6820","6419",-0.522628065426349,"Renting, operating own or leased ","Other monetary intermediation","Real estate activities","Financial, insurance, pension","Business services ","Business services",26
"415","6202","6419",-0.0872564106490272,"Consultancy activities","Other monetary intermediation","Computer programming, consultancy","Financial, insurance, pension","Information and Communication","Business services",66
"416","4511","6419",-0.379265174479144,"Sale of cars, light motor vehicles","Other monetary intermediation","Motor vehicle/cycle trade, repair","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",25
"417","8790","6419",-0.710076360186031,"Other","Other monetary intermediation","Residential care activities","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",23
"418","9200","6419",-0.141791734193453,"Gambling, betting activities","Other monetary intermediation","Gambling, betting","Financial, insurance, pension","Other Service activities","Business services",35
"419","5510","6419",-0.452690942598897,"Hotels and similar","Other monetary intermediation","Accommodation","Financial, insurance, pension","Other Service activities","Business services",40
"420","7022","6419",0.0178892740282692,"Business, other management","Other monetary intermediation","Head offices; mgment consultancy","Financial, insurance, pension","Business services","Business services",118
"421","8110","6419",-0.689764433543853,"Combined facilities support","Other monetary intermediation","Buildings, landscape activities","Financial, insurance, pension","Business services","Business services",22
"422","8730","6419",-0.745545444631857,"Elderly, disabled","Other monetary intermediation","Residential care activities","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",20
"423","3513","6419",-0.108309530715142,"Electricity distribution","Other monetary intermediation","Electricity, gas, steam, air con","Financial, insurance, pension","Utilities, sewerage, waste and recycling","Business services",33
"424","8423","6419",-0.466478128831726,"Justice, judicial activities","Other monetary intermediation","Central/Local Gov. administration","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",20
"425","6622","6419",0.126736471250731,"Insurance agents/brokers activities","Other monetary intermediation","Auxiliary financial services","Financial, insurance, pension","Business services","Business services",63
"426","4754","6419",-0.10339783933152,"Electrical household appliances","Other monetary intermediation","Specialised retail - household","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",21
"427","8621","6419",-0.412038712714374,"General medical practices","Other monetary intermediation","Human health activities","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",28
"428","6831","6419",0.161668100570403,"Agencies fee/contract basis","Other monetary intermediation","Real estate activities","Financial, insurance, pension","Business services ","Business services",49
"429","8559","6419",-0.562944897223648,"Other education nec","Other monetary intermediation","Other education","Financial, insurance, pension","Government administrative functions, Education, Health","Business services",21
"430","6512","6419",0.463039810460666,"Non-life insurance","Other monetary intermediation","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",101
"431","6209","6419",-0.133487308407418,"Other","Other monetary intermediation","Computer programming, consultancy","Financial, insurance, pension","Information and Communication","Business services",27
"432","4752","6419",-0.00514640976111692,"Hardware, paints, glass","Other monetary intermediation","Specialised retail - household","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",32
"433","6201","6419",-0.0805071939018961,"Programming activities","Other monetary intermediation","Computer programming, consultancy","Financial, insurance, pension","Information and Communication","Business services",31
"434","6619","6419",0.798173127533384,"Other financial services","Other monetary intermediation","Auxiliary financial services","Financial, insurance, pension","Business services","Business services",397
"435","9311","6419",-0.487064582359984,"Operation of sports facilities","Other monetary intermediation","Sports activities and recreation","Financial, insurance, pension","Other Service activities","Business services",20
"436","8299","6419",-0.154620412169431,"Other","Other monetary intermediation","Office admin, business support","Financial, insurance, pension","Business services","Business services",62
"437","7911","6419",1.92227104790967e-05,"Travel agency activities","Other monetary intermediation","Travel agency, tour operators","Financial, insurance, pension","Business services","Business services",21
"438","8220","6419",-0.0228451650766528,"Activities of call centres","Other monetary intermediation","Office admin, business support","Financial, insurance, pension","Business services","Business services",60
"439","6629","6419",0.688444623037207,"Other insurance & pension services","Other monetary intermediation","Auxiliary financial services","Financial, insurance, pension","Business services ","Business services",215
"440","4778","6419",-0.119739523251746,"Other new goods","Other monetary intermediation","Specialised retail - other","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",28
"441","9700","6419",-0.357123286242492,"Households as employers","Other monetary intermediation","Domestic personnel employment","Financial, insurance, pension","Other Service activities","Business services",25
"442","7810","6419",-0.246392053500097,"Employment placement agencies","Other monetary intermediation","Employment activities","Financial, insurance, pension","Business services","Business services",32
"443","2910","6419",0.310505268063506,"Manufacture of motor vehicles","Other monetary intermediation","Motor vehicles,trailers/semitrailer","Financial, insurance, pension","Manufacture machinery, vehicle, transport","Business services",26
"444","4764","6419",-0.0763765799505013,"Sporting equipment","Other monetary intermediation","Specialised retail - other","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",23
"445","4772","6419",-0.133917355490226,"Footwear, leather goods","Other monetary intermediation","Specialised retail - other","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",20
"446","6511","6419",0.690005777070067,"Life insurance","Other monetary intermediation","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",84
"447","9312","6419",-0.241308033943391,"Activities of sport clubs","Other monetary intermediation","Sports activities and recreation","Financial, insurance, pension","Other Service activities","Business services",33
"448","6492","6419",0.777524994724708,"Other credit granting","Other monetary intermediation","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",148
"449","4777","6419",0.213335240648197,"Watches, jewellery","Other monetary intermediation","Specialised retail - other","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",21
"450","4791","6419",0.0735283156434249,"Via mail order houses, Internet","Other monetary intermediation","Other retail","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",25
"451","1812","6419",0.276075465588965,"Other","Other monetary intermediation","Printing","Financial, insurance, pension","All other Manufacturing","Business services",24
"452","7490","6419",-0.0671833370299614,"Other","Other monetary intermediation","Other professional, scientific/tech","Financial, insurance, pension","Business services","Business services",23
"453","4742","6419",0.28377501338736,"Telecommunications equipment","Other monetary intermediation","Specialised retail - info/comms","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",21
